Source,CH1,CH2
Second,Volt,Volt
 0.00280000000,5.00000,2.08000
 0.00281999969,4.60000,2.12000
 0.00284000000,4.60000,2.12000
 0.00286000000,4.40000,2.10000
 0.00288000000,5.00000,2.12000
 0.00290000000,4.60000,2.10000
 0.00292000000,4.60000,2.12000
 0.00294000000,4.80000,2.12000
 0.00296000000,4.80000,2.10000
 0.00298000000,4.80000,2.12000
 0.00300000000,5.00000,2.16000
 0.00302000000,4.80000,2.10000
 0.00304000000,5.00000,2.08000
 0.00306000000,5.00000,2.12000
 0.00308000000,5.00000,2.12000
 0.00310000000,5.00000,2.10000
 0.00312000000,5.20000,2.10000
 0.00314000000,4.80000,2.10000
 0.00316000000,5.20000,2.10000
 0.00318000000,5.00000,2.10000
 0.00320000000,5.00000,2.12000
 0.00321999969,5.00000,2.16000
 0.00324000000,5.20000,2.08000
 0.00326000000,5.00000,2.12000
 0.00327999969,5.00000,2.08000
 0.00330000000,5.20000,2.12000
 0.00332000000,5.00000,2.10000
 0.00333999969,5.20000,2.10000
 0.00336000000,5.40000,2.12000
 0.00338000000,5.40000,2.14000
 0.00339999969,5.40000,2.08000
 0.00342000000,5.40000,2.10000
 0.00344000000,5.40000,2.10000
 0.00345999969,5.20000,2.16000
 0.00348000000,5.40000,2.12000
 0.00350000000,5.20000,2.12000
 0.00352000000,5.40000,2.16000
 0.00354000000,5.40000,2.14000
 0.00356000000,5.40000,2.10000
 0.00358000000,5.40000,2.12000
 0.00360000000,5.60000,2.16000
 0.00362000000,5.40000,2.12000
 0.00364000000,5.40000,2.12000
 0.00366000000,5.20000,2.14000
 0.00368000000,5.60000,2.12000
 0.00370000000,5.40000,2.12000
 0.00372000000,5.80000,2.12000
 0.00373999969,5.40000,2.12000
 0.00376000000,5.80000,2.10000
 0.00378000000,5.80000,2.12000
 0.00379999969,5.60000,2.10000
 0.00382000000,5.40000,2.16000
 0.00384000000,5.80000,2.10000
 0.00385999969,5.80000,2.16000
 0.00388000000,5.80000,2.12000
 0.00390000000,5.80000,2.18000
 0.00392000000,5.80000,2.16000
 0.00393999969,5.80000,2.12000
 0.00396000000,5.80000,2.12000
 0.00398000000,5.80000,2.10000
 0.00399999969,6.00000,2.14000
 0.00402000000,6.00000,2.12000
 0.00404000000,6.00000,2.10000
 0.00405999969,6.00000,2.10000
 0.00408000000,6.00000,2.12000
 0.00410000000,6.00000,2.16000
 0.00411999969,6.20000,2.14000
 0.00414000000,6.00000,2.12000
 0.00416000000,6.00000,2.16000
 0.00417999969,6.00000,2.10000
